iterations;buffer size;without trace;with trace;overhead ratio;trace time;decode time
829000;2048;1174.17;2181.62;85.80103392183412%;1164.17995;2180.89
830000;2048;1169.27;1612.64;37.9185303650996%;1189.537192;1611.9
831000;2048;1179.99;2318.13;96.45335977423538%;1214.172671;2317.47
832000;2048;1171.48;2218.15;89.34595554341517%;1166.472147;2217.36
833000;2048;1181.15;2184.47;84.94433391186553%;1174.456828;2183.73
834000;2048;1167.01;2197.69;88.31800927155723%;1179.945235;2197.01
835000;2048;1171.34;2319.46;98.01765499342635%;1173.4623000000001;2318.67
836000;2048;1177.42;2313.64;96.500823835165%;1196.540015;2312.83
837000;2048;1169.47;1649.99;41.08869829922956%;1189.4145520000002;1649.21
838000;2048;1184.27;2371.27;100.23052175601848%;1181.262081;2370.53
839000;2048;1185.55;1632.38;37.68967989540721%;1198.305696;1631.42
840000;2048;1172.25;2375.54;102.64789933887822%;1196.542614;2374.73
841000;2048;1173.99;1609.99;37.13830611845076%;1197.908482;1609.29
842000;2048;1185.19;2303.02;94.31652308912494%;1179.8831559999999;2302.23
843000;2048;1191.93;1669.37;40.056043559604994%;1230.322699;1668.57
844000;2048;1189.19;1603.84;34.868271680723836%;1182.766558;1603.1
845000;2048;1191.56;1631.98;36.961630131927905%;1197.213794;1631.15
846000;2048;1197.66;2257.39;88.48337591637024%;1175.702963;2256.64
847000;2048;1199.34;1611.14;34.3355512198376%;1186.86579;1610.03
848000;2048;1180.27;2297.72;94.67748904911588%;1194.311565;2296.91
849000;2048;1198.84;2291.68;91.15811951553168%;1189.901699;2290.93
850000;2048;1189.49;2391.46;101.04918914829044%;1219.732305;2390.67
851000;2048;1199.26;2415.91;101.45006087087036%;1232.497772;2415.2
852000;2048;1199.95;1634.29;36.196508187841154%;1195.5265020000002;1633.39
853000;2048;1205.88;1677.74;39.12993000961952%;1222.1518;1677.1
854000;2048;1216.41;2369.2;94.76985555856986%;1221.333044;2368.54
855000;2048;1189.48;2427.52;104.08245619934762%;1191.506255;2426.81
856000;2048;1195.73;2273.07;90.0989353783881%;1195.331692;2272.36
857000;2048;1204.08;1702.21;41.37017473922%;1239.578714;1701.53
858000;2048;1199.26;1629.08;35.840434934876505%;1193.121927;1628.3
859000;2048;1204.87;1633.2;35.549893349490006%;1215.371173;1632.5
860000;2048;1203.83;1681.71;39.696634906922085%;1215.8501820000001;1681.02
861000;2048;1206.74;2271.31;88.21867179342692%;1184.290068;2270.54
862000;2048;1212.76;1650.69;36.110194927273334%;1217.649931;1650.04
863000;2048;1205.2;2353.31;95.26302688350479%;1221.13385;2352.18
864000;2048;1223.45;1670.21;36.51640851689893%;1220.417267;1669.52
865000;2048;1220.82;2460.47;101.54240592388722%;1218.7009289999999;2459.8
866000;2048;1222.29;2410.39;97.2027914815633%;1228.807544;2409.71
867000;2048;1218.82;2314.95;89.93370637173659%;1241.467242;2314.23
868000;2048;1224.01;2272.31;85.64472512479473%;1214.936167;2271.6
869000;2048;1221.99;1667.73;36.47656691134952%;1222.330275;1667.05
870000;2048;1216.9;1680.93;38.13213904182759%;1224.623735;1680.09
871000;2048;1229.61;2326.53;89.20877351355311%;1225.480337;2325.8
872000;2048;1229.54;1630.13;32.580477251655104%;1215.24422;1628.94
873000;2048;1238.61;2444.93;97.39304542995778%;1244.460317;2444.17
874000;2048;1225.86;1682.77;37.272608617623554%;1245.5543639999999;1682.04
875000;2048;1227.3;2435.53;98.44618267742202%;1244.69939;2434.4
876000;2048;1241.18;2401.01;93.44575323482493%;1247.007197;2400.24
877000;2048;1239.22;1671.2;34.85902422491567%;1246.1212819999998;1670.44
878000;2048;1227.53;2422.09;97.31411859587955%;1229.814414;2421.36
879000;2048;1241.29;2403.81;93.65418234256298%;1216.1048230000001;2403.11
880000;2048;1230.15;2284.49;85.7082469617526%;1229.31415;2283.43
881000;2048;1247.26;1687.22;35.27412087295352%;1241.962781;1686.49
882000;2048;1233.51;1654.45;34.12538203986997%;1226.61947;1653.35
883000;2048;1242.48;1723.54;38.717725838645286%;1292.130946;1722.78
884000;2048;1238.3;1703.44;37.56278769280466%;1240.9667279999999;1702.59
885000;2048;1236.81;2338.01;89.03550262368515%;1217.702284;2337.37
886000;2048;1232.41;1680.18;36.332876234370055%;1248.599376;1679.38
887000;2048;1234.19;2318.92;87.89003313914388%;1236.7107039999999;2318.25
888000;2048;1249.68;2338.71;87.14470904551564%;1241.3443510000002;2337.99
889000;2048;1249.48;2437.28;95.06354643531711%;1266.110122;2436.58
890000;2048;1246.36;1720.35;38.02994319458263%;1250.720665;1719.63
891000;2048;1245.07;1688.37;35.60442384765515%;1230.415038;1687.65
892000;2048;1244.12;2491.17;100.23550782882683%;1277.0512899999999;2490.43
893000;2048;1248.96;1768.67;41.61142070202409%;1267.262235;1767.92
894000;2048;1260.73;1757.02;39.3652883646776%;1274.754966;1756.35
895000;2048;1247.94;2377.4;90.50595381188198%;1239.80038;2376.7
896000;2048;1252.47;2347.46;87.42644534400026%;1255.91743;2346.79
897000;2048;1267.37;1707.68;34.74202482305879%;1268.844545;1706.94
898000;2048;1257.06;1677.73;33.46459198447171%;1265.525882;1676.97
899000;2048;1257.01;2035.67;61.945410139935255%;1277.869617;2034.85
900000;2048;1276.32;1762.89;38.12288454306131%;1293.045645;1762.1
901000;2048;1275.23;2473.45;93.96108937211325%;1291.47631;2472.32
902000;2048;1270.09;2511.11;97.71118582147724%;1279.9713860000002;2510.28
903000;2048;1274.1;1741.9;36.716113334903085%;1269.896342;1741.22
904000;2048;1277.05;2353.94;84.32637719744726%;1275.848432;2353.25
905000;2048;1270.61;2465.59;94.04774084888363%;1266.235087;2464.89
906000;2048;1279.07;2425.04;89.59400189199967%;1274.8706949999998;2424.25
907000;2048;1268.89;2493.9;96.54185942043833%;1255.806387;2493.02
908000;2048;1280.25;2492.66;94.70103495411053%;1291.0504990000002;2492.01
909000;2048;1283.13;1762.9;37.39059954953901%;1296.026836;1762.22
910000;2048;1287.63;2465.18;91.45096029138803%;1316.10682;2464.02
911000;2048;1284.46;2520.41;96.22331563458573%;1306.873253;2519.77
912000;2048;1286.33;1736.33;34.9832469117567%;1317.459116;1735.58
913000;2048;1288.42;2498.19;93.8956240977321%;1319.150365;2497.53
914000;2048;1287.69;2508.6;94.81396920066163%;1288.330416;2507.91
915000;2048;1291.35;1727.49;33.773957486351506%;1265.382877;1726.84
916000;2048;1293.99;1744.14;34.78774951892983%;1279.346618;1743.34
917000;2048;1290.82;1781.65;38.024666491067705%;1282.122944;1780.95
918000;2048;1293.27;1742.74;34.754536948974305%;1292.095288;1741.99
919000;2048;1296.58;2441.59;88.31001557944748%;1294.538914;2440.82
920000;2048;1286.22;1776.3;38.1023464104119%;1315.183543;1775.53
921000;2048;1290.86;1800.83;39.50622065909549%;1323.728215;1800.11
922000;2048;1299.8;2509.54;93.07124172949685%;1289.36555;2508.51
923000;2048;1302.95;2514.53;92.98745155224684%;1292.013903;2513.79
924000;2048;1304.42;2554.72;95.85102957636342%;1326.067175;2554.0
925000;2048;1301.73;2594.33;99.29862567506318%;1333.512778;2593.61
926000;2048;1302.51;1838.96;41.1858642160137%;1326.417339;1838.24
927000;2048;1306.23;1770.85;35.56953982070538%;1298.994972;1770.1
928000;2048;1305.62;2610.09;99.91191924143321%;1330.139095;2609.32
929000;2048;1297.76;1786.4;37.65257058315868%;1316.552669;1785.66
930000;2048;1311.01;2638.62;101.26619934249166%;1371.534312;2637.96
931000;2048;1316.89;2583.49;96.18115408272517%;1294.728691;2582.79
932000;2048;1314.95;1786.25;35.84166698353549%;1306.716926;1785.51
933000;2048;1304.09;1780.9;36.56266055256924%;1315.286605;1780.21
934000;2048;1310.41;2360.33;80.12148869437807%;1346.246322;2359.58
935000;2048;1317.18;2699.84;104.97122640793211%;1361.8689299999999;2699.05
936000;2048;1308.72;2650.95;102.56051714652483%;1327.987055;2650.21
937000;2048;1315.02;1830.62;39.20852914784565%;1354.4396040000001;1829.82
938000;2048;1312.75;2490.89;89.7459531517806%;1317.4007100000001;2490.21
939000;2048;1315.83;2568.67;95.21290744245078%;1325.240579;2567.99
940000;2048;1330.8;1784.37;34.08250676284941%;1305.279294;1783.65
941000;2048;1320.16;2570.3;94.69609744273421%;1335.804946;2569.68
942000;2048;1318.95;2444.26;85.31862466355814%;1310.304595;2443.6
943000;2048;1322.28;1784.62;34.96536285809359%;1319.616736;1783.72
944000;2048;1335.12;2572.45;92.67556474324405%;1307.566867;2571.7
945000;2048;1329.99;1776.73;33.58972623854315%;1304.472394;1776.03
946000;2048;1324.68;2458.1;85.56179605640605%;1333.430411;2457.39
947000;2048;1317.78;1804.71;36.95078085871694%;1325.78395;1803.67
948000;2048;1338.78;2494.76;86.34577749891695%;1307.1258420000001;2494.09
949000;2048;1336.24;2529.28;89.28336227025086%;1324.08116;2528.55
950000;2048;1337.31;2649.69;98.13580994683359%;1333.999133;2648.94
951000;2048;1339.84;1787.64;33.42190112252211%;1324.93209;1786.93
952000;2048;1343.29;2443.9;81.93390853799255%;1330.7319639999998;2443.24
953000;2048;1347.05;1813.07;34.595597787758436%;1349.1392899999998;1812.02
954000;2048;1345.24;2490.81;85.15729535250215%;1339.539941;2490.13
955000;2048;1335.06;2569.68;92.47674261830929%;1347.232511;2569.03
956000;2048;1338.76;2441.03;82.33514595595926%;1313.143512;2440.34
957000;2048;1352.03;1781.07;31.733023675510157%;1326.7572169999999;1780.35
958000;2048;1340.05;1829.04;36.490429461587254%;1348.160439;1828.31
959000;2048;1340.01;1767.93;31.934090044104153%;1331.3983930000002;1767.21
960000;2048;1355.28;2507.96;85.0510595596482%;1340.2238200000002;2506.87
961000;2048;1350.06;2568.28;90.23450809593649%;1371.030518;2567.64
962000;2048;1345.42;1826.67;35.76949948714899%;1333.370093;1825.93
963000;2048;1358.03;2469.83;81.86858905915186%;1330.3051839999998;2469.13
964000;2048;1352.4;2608.84;92.9044661342798%;1350.594259;2608.19
965000;2048;1362.79;1833.37;34.53063201226894%;1353.711225;1832.65
966000;2048;1360.37;2594.56;90.72458228276132%;1370.384729;2593.88
967000;2048;1364.98;2485.95;82.12354759776699%;1336.1110820000001;2485.26
968000;2048;1356.42;2693.49;98.57345070111025%;1360.9696709999998;2692.83
969000;2048;1354.53;1868.52;37.94600341077717%;1355.941275;1867.85
970000;2048;1354.78;1828.66;34.97837287234829%;1334.16343;1827.97
971000;2048;1365.45;2597.06;90.19810318942471%;1376.2303749999999;2596.4
972000;2048;1359.79;1865.37;37.18074114385309%;1378.66435;1864.35
973000;2048;1368.88;2599.95;89.93264566653028%;1383.5035670000002;2599.32
974000;2048;1372.52;2487.22;81.21557427214174%;1354.4296780000002;2486.42
975000;2048;1374.83;1826.41;32.84624280820175%;1341.3078449999998;1825.72
976000;2048;1378.25;1847.69;34.0605840740069%;1364.828747;1846.99
977000;2048;1364.16;1874.19;37.38784306826178%;1362.362658;1873.53
978000;2048;1364.92;1813.98;32.90009670896462%;1356.304351;1813.35
979000;2048;1367.5;1858.83;35.9290676416819%;1364.835546;1858.14
980000;2048;1384.29;1879.01;35.73817624919634%;1379.069972;1878.25
981000;2048;1373.54;1896.93;38.10518805422486%;1378.638648;1896.21
982000;2048;1374.69;2533.52;84.29755072052608%;1383.940356;2532.8
983000;2048;1376.67;2488.19;80.73975607807245%;1379.6055450000001;2487.46
984000;2048;1376.24;2478.4;80.08486891821195%;1372.61899;2477.73
985000;2048;1392.05;2761.13;98.34991559211237%;1409.646085;2760.38
986000;2048;1397.0;1904.65;36.33858267716536%;1397.7028129999999;1903.95
987000;2048;1384.46;1907.6;37.78657382661831%;1393.674743;1906.95
988000;2048;1385.82;2479.49;78.91861857961351%;1380.7582679999998;2478.81
989000;2048;1395.02;2643.97;89.52918237731357%;1426.870521;2643.34
990000;2048;1399.24;2587.13;84.89537177324834%;1373.357939;2586.47
991000;2048;1397.21;2705.79;93.65664431259437%;1401.9986789999998;2705.13
992000;2048;1384.77;2605.82;88.17709800183425%;1385.350423;2605.15
993000;2048;1393.93;2633.54;88.92914278335353%;1429.497615;2632.85
994000;2048;1403.89;1852.15;31.929852053935846%;1373.04596;1851.47
995000;2048;1394.1;1889.21;35.51466896205439%;1388.9062000000001;1888.49
996000;2048;1402.15;2716.64;93.74817244945261%;1407.710661;2715.94
997000;2048;1398.69;2646.54;89.21562319027089%;1406.452456;2645.9
998000;2048;1409.62;1860.77;32.00507938309617%;1378.043425;1860.12
999000;2048;1413.17;1898.43;34.33840231536192%;1409.0955;1897.37
1000000;2048;1412.67;1906.88;34.984108107342834%;1421.52205;1905.82
